distance,event_type,orientation,length,width,depth,joint_number,comments,year
52958.99,metal loss,320.0,4.4,2.7,12.0,14800,,2022
53194.613,metal loss,360.0,0.6,1.7,26.0,14870,,2022
53195.381,metal loss,361.0,0.6,1.2,22.0,14870,,2022
53206.919,metal loss,298.5,4.7,1.4,11.0,14870,,2022
53210.489,metal loss,309.5,2.9,1.9,12.0,14870,,2022
53314.383,metal loss,270.0,9.4,5.0,18.0,14900,,2022
53314.669,metal loss,140.5,2.5,2.6,16.0,14900,,2022
53354.908,metal loss,215.5,1.9,2.2,20.0,14910,,2022
53355.705,metal loss,325.5,0.8,1.1,18.0,14910,,2022
53356.781,metal loss,330.5,0.7,2.7,17.0,14910,,2022
53385.564,dent,180.0,18.09,5.59,,14910,,2022
53394.649,metal loss,253.49999999999997,5.7,5.5,13.0,14920,,2022
53394.744,metal loss,186.5,15.1,7.3,23.0,14920,,2022
53394.869,metal loss,75.5,8.0,4.4,15.0,14920,,2022
53395.597,metal loss,148.0,5.7,4.1,24.0,14920,,2022
53475.387,metal loss,134.5,2.7,3.4,25.0,14940,,2022
54431.447,metal loss,311.0,1.9,3.0,17.0,15190,,2022
54431.942,metal loss,314.0,3.1,1.0,11.0,15190,,2022
54433.53,metal loss,318.5,7.0,1.7,10.0,15190,,2022
54434.557,metal loss,318.0,3.9,1.3,21.0,15190,,2022
54455.026,metal loss,147.0,9.0,4.8,14.0,15200,,2022
54565.538,metal loss,175.5,2.4,1.9,22.0,15230,,2022
54565.597,metal loss,148.0,1.5,1.3,22.0,15230,,2022
54597.654,metal loss,181.0,4.3,4.5,22.0,15240,,2022
54597.69,metal loss,145.5,1.6,2.2,25.0,15240,,2022
54915.102,metal loss,329.0,4.8,1.6,11.0,15320,,2022
55586.936,metal loss,44.5,5.4,4.0,21.0,15490,,2022
55624.406,metal loss,44.5,9.7,2.1,13.0,15490,,2022
56037.195,metal loss,84.0,7.0,1.7,16.0,15600,,2022
56103.238,metal loss,184.5,9.9,3.5,13.0,15620,,2022
56105.033,metal loss,182.5,7.1,2.2,16.0,15620,,2022
56106.086,metal loss,183.0,11.5,2.4,12.0,15620,,2022
56107.343,metal loss,181.5,4.1,1.9,20.0,15620,,2022
56108.386,metal loss,182.0,3.4,1.0,13.0,15620,,2022
56110.108,metal loss,182.5,3.3,2.7,26.0,15620,,2022
56116.762,metal loss,176.0,5.2,1.7,11.0,15620,,2022
56276.837,metal loss,80.5,5.0,4.2,16.0,15670,,2022
56278.835,metal loss,80.5,6.1,3.2,16.0,15670,,2022
56279.711,metal loss,79.5,8.2,3.0,16.0,15670,,2022
56281.919,metal loss,80.5,14.1,3.9,14.0,15670,,2022
56283.425,metal loss,77.5,11.2,3.0,17.0,15670,,2022
56286.076,metal loss,83.0,10.3,2.8,15.0,15670,,2022
56287.638,metal loss,79.5,5.6,2.9,13.0,15670,,2022
56290.692,metal loss,77.0,8.6,3.6,12.0,15670,,2022
56292.598,metal loss,73.0,7.9,1.7,16.0,15670,,2022
56294.249,metal loss,68.0,7.9,1.9,10.0,15670,,2022
56537.53,metal loss,166.5,4.6,3.5,17.0,15750,,2022
56608.871,metal loss,192.0,1.9,1.0,15.0,15780,,2022
56734.35,metal loss,145.5,2.4,1.7,14.0,15820,,2022
56789.265,metal loss manufacturing anomaly,171.0,1.2,1.8,34.0,15830,,2022
56840.801,metal loss,210.5,3.5,2.8,13.0,15850,,2022
56841.053,metal loss,279.5,5.8,2.7,18.0,15850,,2022
56841.716,metal loss,276.5,8.8,4.8,15.0,15850,,2022
56842.415,metal loss,84.0,22.7,7.4,18.0,15850,,2022
56842.621,metal loss,303.0,32.2,9.3,24.0,15850,,2022
56842.625,metal loss,136.5,6.9,4.1,14.0,15850,,2022
56845.531,metal loss,314.5,3.4,2.0,28.0,15850,,2022
56846.132,metal loss,311.5,19.4,3.7,24.0,15850,,2022
56937.71,metal loss,45.5,9.4,8.3,18.0,15880,,2022
56938.071,metal loss,286.5,1.5,2.1,22.0,15880,,2022
56938.363,metal loss,191.5,2.0,2.3,18.0,15880,,2022
56939.511,metal loss,197.5,1.6,2.0,16.0,15890,,2022
56979.462,metal loss,244.99999999999997,1.6,1.7,28.0,15900,,2022
56979.843,metal loss,283.5,5.6,5.3,25.0,15900,,2022
56986.398,metal loss,205.0,2.7,1.9,17.0,15900,,2022
56987.562,metal loss,216.0,5.6,4.4,21.0,15900,,2022
56988.665,metal loss,208.5,1.5,1.2,17.0,15900,,2022
56993.173,metal loss,198.5,4.9,3.5,13.0,15900,,2022
56995.581,metal loss,205.5,6.1,3.5,16.0,15900,,2022
56995.925,metal loss,162.0,4.8,1.3,13.0,15900,,2022
56996.316,metal loss,211.0,3.2,1.3,12.0,15900,,2022
56996.952,metal loss,158.5,12.5,3.7,18.0,15900,,2022
56997.94,metal loss,205.5,6.3,1.9,15.0,15900,,2022
56998.671,metal loss,193.0,10.4,8.9,18.0,15900,,2022
57000.033,metal loss,180.5,7.8,7.3,19.0,15900,,2022
57001.493,metal loss,167.5,3.3,1.4,14.0,15900,,2022
57002.717,metal loss,167.5,3.0,1.0,13.0,15900,,2022
57003.212,metal loss,176.0,1.5,1.1,14.0,15900,,2022
57003.973,metal loss,177.5,2.5,1.3,11.0,15900,,2022
57007.411,metal loss,378.5,4.8,1.9,20.0,15900,,2022
57008.192,metal loss,378.5,0.7,0.3,20.0,15900,,2022
57014.35,metal loss,205.5,2.6,2.3,16.0,15900,,2022
57017.877,metal loss,184.0,4.5,2.6,12.0,15900,,2022
57019.678,metal loss,278.5,2.2,1.9,21.0,15910,,2022
57019.882,metal loss,59.0,2.4,2.3,16.0,15910,,2022
57022.726,metal loss,288.5,5.6,1.9,21.0,15910,,2022
57023.507,metal loss,286.5,5.2,2.3,17.0,15910,,2022
57024.308,metal loss,288.5,3.3,1.9,15.0,15910,,2022
57024.757,metal loss,285.0,3.7,2.1,16.0,15910,,2022
57024.885,metal loss,370.5,2.9,6.4,31.0,15910,,2022
57025.344,metal loss,285.5,3.3,2.7,20.0,15910,,2022
57026.027,metal loss,287.5,9.2,2.8,24.0,15910,,2022
57027.169,metal loss,288.5,8.6,2.0,24.0,15910,,2022
57028.776,metal loss,289.0,7.6,2.2,19.0,15910,,2022
57030.092,metal loss,289.5,3.4,3.4,20.0,15910,,2022
57030.719,metal loss,287.5,1.5,1.3,20.0,15910,,2022
57031.299,metal loss,290.5,0.8,1.3,25.0,15910,,2022
57031.696,metal loss,294.0,5.7,4.2,35.0,15910,,2022
57031.85,metal loss,141.5,2.2,1.7,23.0,15910,,2022
57032.762,metal loss,289.0,3.5,3.3,27.0,15910,,2022
57033.533,metal loss,290.5,4.3,3.5,28.0,15910,,2022
57035.456,metal loss,285.5,4.1,3.1,28.0,15910,,2022
57042.021,metal loss,301.0,5.3,3.2,26.0,15910,,2022
57042.795,metal loss,302.5,11.3,3.2,23.0,15910,,2022
57044.931,metal loss,298.5,2.4,1.5,18.0,15910,,2022
57045.459,metal loss,307.5,3.1,2.1,19.0,15910,,2022
57046.257,metal loss,301.0,2.1,2.0,17.0,15910,,2022
57049.393,metal loss,305.5,2.8,1.5,15.0,15910,,2022
57049.898,metal loss,156.0,2.9,1.8,13.0,15910,,2022
57049.948,metal loss,299.0,2.0,3.3,19.0,15910,,2022
57050.331,metal loss,302.5,3.0,2.8,17.0,15910,,2022
57050.633,metal loss,150.0,1.9,1.8,14.0,15910,,2022
57050.988,metal loss,304.5,7.3,3.8,23.0,15910,,2022
57051.106,metal loss,136.5,3.9,5.4,19.0,15910,,2022
57052.359,metal loss,300.5,2.4,2.9,21.0,15910,,2022
57052.871,metal loss,300.5,3.7,2.2,15.0,15910,,2022
57052.963,metal loss,180.0,13.4,3.4,12.0,15910,,2022
57054.386,metal loss,307.5,1.3,1.3,16.0,15910,,2022
57054.987,metal loss,307.5,1.5,1.3,14.0,15910,,2022
57074.006,metal loss,301.0,6.0,3.0,13.0,15920,,2022
57103.435,metal loss,161.0,3.7,3.2,18.0,15950,,2022
57402.346,metal loss,313.0,2.7,5.9,14.0,16070,,2022
57434.442,flange,,,,,16110,,2022
